date time,message id,agency,message
01-08-2024 12_31_26,7011049,30,GX48 PR: 8 - : @BARUNGA BY THE SEA - PORT BROUGHTON: GX48 POST CRIB PORT BROUGHTON SPB 1 E 14 D00676 Disp: 12:07 TRANSFER
01-08-2024 12_31_24,7011048,30,GX48 PR: 8 - : @BARUNGA BY THE SEA - PORT BROUGHTON: GX48 POST CRIB PORT BROUGHTON SPB 1 E 14 D00676 Disp: 12:07 TRANSFER
01-08-2024 12_31_13,7011047,30,C63 PR: 2 - NEWTON 108 D 4 D00725 Disp: 12:31 Stroke (CV
01-08-2024 12_30_46,7011046,30,EW127 PR: 9 - : @MEDSTAR BASE - OPERATIONS ADELAIDE AIRPORT 128 H 5 D00723 Disp: 12:30 Vehicle Mo
01-08-2024 12_29_38,7011045,30,H702 PR: 2 - SEAVIEW DOWNS 152 Q 12 D00722 Disp: 12:29 Unknown Pr
01-08-2024 12_29_31,7011044,30,EW127 PR: 7 - : @FMC: MS107 NURSE ROAD LEG > RFDS PTF: FVF DRIVER PICK UP FROM BASE BEDFORD PARK 153 L 6 D00721 Disp: 12:29 TRANSFER
01-08-2024 12_28_46,7011043,30,WY40 PR: 8 - : @FLINDERS HOUSE HOME FOR THE AGED - QUORN: WY40 QUORN SQN 1 G 10 D00720 Disp: 12:28 OPD
01-08-2024 12_28_15,7011042,30,N122 PR: 2 - HACKHAM 186 N 13 D00719 Disp: 12:28 Breathing
01-08-2024 12_28_04,7011041,30,PLS CALL SPRINT DESK
01-08-2024 12_27_34,7011039,30,MG81 PR: 2 - : @CENTRO - MOUNT GAMBIER MOUNT GAMBIER MGB 3 L 2 D00716 Disp: 12:27 Diabetic P
01-08-2024 12_25_22,7011037,30,PP81 PR: 3 - PORT PIRIE WEST PPI 1 J 8 D00715 Disp: 12:25 Falls
01-08-2024 12_25_14,7011035,30,RP63 PR: 2 - TEA TREE GULLY 85 F 12 D00714 Disp: 12:25 Stroke (CV
01-08-2024 12_24_55,7011033,30,full crew rostered p2 please call in thanks
01-08-2024 12_23_23,7011032,30,ST76 PR: 3 - STRATHALBYN 251 J 14 D00711 Disp: 12:23 Psychiatri
01-08-2024 12_22_42,7011031,30,MA70 PR: 3 - GAWLER SOUTH 23 L 13 D00710 Disp: 12:22 Haemorrhag
01-08-2024 12_22_06,7011030,10,"MFS: BREN34P_R, MINL34P & SYPGC1 - STOP FOR INC 048 _FROM BRENTWOOD LT ON SCENE. PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE"
01-08-2024 12_22_05,7011029,10,"MFS: BREN34P_R, MINL34P & SYPGC1 - STOP FOR INC 048 _FROM BRENTWOOD LT ON SCENE. PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE"
01-08-2024 12_22_01,7011028,10,"MFS: BREN34P_R, MINL34P & SYPGC1 - STOP FOR INC 048 _FROM BRENTWOOD LT ON SCENE. PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE"
01-08-2024 12_20_31,7011027,30,EC12 PR: 6 - : @ESTIA HEALTH - MYRTLE BANK:ECP MYRTLE BANK 131 E 12 D00708 Disp: 12:20 Sick Perso
01-08-2024 12_19_01,7011026,30,GX739 PR: 8 - : @LMH: 1E >1230 ELIZABETH VALE 61 N 11 D00700 Disp: 12:15 TRANSFER
01-08-2024 12_18_44,7011025,30,PA820 PR: 2 - : @GAYNES PARK MANOR:GAYNES PARK MANOR JOSLIN 107 C 16 D00706 Disp: 12:18 Haemorrhag
01-08-2024 12_18_44,7011024,30,N82 Crew Welfare Check URGMSG
01-08-2024 12_17_57,7011022,20,"MFS: *CFSRES INC0051 01/08/24 12:17 RESPOND ASSIST RESIDENT, ALARM LEVEL: 1, : P2 BYRON BAY DR/FAIRBANKS DR PARALOWIE,MAP:ADL 70 E1,TG C162 T182, ==ASSIST WITH CAT STUCK IN DRAIN GRATE :SAL321 :"
01-08-2024 12_17_56,7011021,20,"MFS: *CFSRES INC0051 01/08/24 12:17 RESPOND ASSIST RESIDENT, ALARM LEVEL: 1, : P2 BYRON BAY DR/FAIRBANKS DR PARALOWIE,MAP:ADL 70 E1,TG C162 T182, :SAL321 :"
01-08-2024 12_17_33,7011020,20,"MFS: *CFSRES INC0050 01/08/24 12:17 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @TERRACE HOTEL #010/051 208 SOUTH TCE ADELAIDE,MAP:ADL 118 H15,TG C156 T186, ==INPUT #1 FIP - INSIDE CUPBOARD ADJACENT LIFT VIA ENTRANCE :ADL201 ADL203 :"
01-08-2024 12_17_32,7011019,20,"MFS: *CFSRES INC0050 01/08/24 12:17 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @TERRACE HOTEL #010/051 208 SOUTH TCE ADELAIDE,MAP:ADL 118 H15,TG C156 T186, ==INPUT #1 FIP - INSIDE CUPBOARD ADJACENT LIFT VIA ENTRANCE :ADL201 ADL203 :"
01-08-2024 12_17_30,7011018,20,"MFS: *CFSRES INC0050 01/08/24 12:17 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @TERRACE HOTEL #010/051 208 SOUTH TCE ADELAIDE,MAP:ADL 118 H15,TG C156 T186, :ADL201 ADL203 :"
01-08-2024 12_16_40,7011017,30,F40 PR: 2 - : @DASSA - GLENSIDE WITHDRAWAL SERVICES:GLENSIDE HOSPITAL GLENSIDE 131 A 3 D00703 Disp: 12:16 Unconsciou
01-08-2024 12_16_16,7011016,30,F127 PR: 5 - : @GRANADA MOTEL/MOTOR INN GLENUNGA 131 G 4 D00702 Disp: 12:16 Psychiatri
01-08-2024 12_15_30,7011015,30,IS YOUR RADIO ON?
01-08-2024 12_15_16,7011014,30,GX739 PR: 8 - : BARA - BED TFR: BR67 1ST SALISBURY DOWNS 70 M 4 D00692 Disp: 12:11 Palliative
01-08-2024 12_14_57,7011012,30,EW98 PR: 8 - : @RAH: ED WEST ADELAIDE 3 G 1 D00697 Disp: 12:14 TRANSFER
01-08-2024 12_14_06,7011011,10,"MFS: *CFSRES INC0048 01/08/24 12:13 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : 4KM SOUTH OF MINLATON HARRY BUTLER RD MINLATON,MAP:YPMN 142 3645,TG 103, == CAR VS TRACTOR, NIL ENTRAP :BREN34P_R MINL34P :"
01-08-2024 12_14_03,7011010,10,"MFS: *CFSRES INC0048 01/08/24 12:13 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : 4KM SOUTH OF MINLATON HARRY BUTLER RD MINLATON,MAP:YPMN 142 3645,TG 103, == CAR VS TRACTOR, NIL ENTRAP :BREN34P_R MINL34P :"
01-08-2024 12_14_02,7011009,10,"MFS: *CFSRES INC0048 01/08/24 12:13 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : 4KM SOUTH OF MINLATON HARRY BUTLER RD MINLATON,MAP:YPMN 142 3645,TG 103, == CAR VS TRACTOR, NIL ENTRAP :BREN34P_R MINL34P :"
01-08-2024 12_12_25,7011008,30,C122 PR: 2 - MAGILL 120 C 2 D00695 Disp: 12:12 Headache
01-08-2024 12_12_03,7011006,30,WK71 PR: 8 - : @WKHL WAIKERIE SWK 1 G 7 D00694 Disp: 12:11 TRANSFER
01-08-2024 12_12_01,7011004,30,WK71 PR: 8 - : @WKHL WAIKERIE SWK 1 G 7 D00694 Disp: 12:11 TRANSFER
01-08-2024 12_11_53,7011003,30,MV62 PR: 3 - CHRISTIE DOWNS 186 A 6 D00693 Disp: 12:11 Psychiatri
01-08-2024 12_11_21,7011000,30,MN70 PR: 2 - MINLATON D00691 Disp: 12:11 Traffic /
01-08-2024 12_11_10,7010999,30,WY81 PR: 2 - WHYALLA STUART WYA 2 H 6 D00690 Disp: 12:11 Haemorrhag
01-08-2024 12_10_58,7010998,30,GX127 PR: 5 - PARADISE 108 H 1 D00689 Disp: 12:10 Falls
01-08-2024 12_10_40,7010997,30,C122 PR: 3 - SALISBURY NORTH 61 A 12 D00688 Disp: 12:10 Falls
01-08-2024 12_10_40,7010996,30,F128 PR: 8 - : @QEH: STH GROUND WOODVILLE SOUTH 104 M 9 D00674 Disp: 12:06 OPD
01-08-2024 12_10_38,7010995,30,OAK122 PR: 2 - ELIZABETH EAST 52 D 15 D00686 Disp: 12:10 Psychiatri
01-08-2024 12_10_29,7010994,30,V126 PR: 3 - MCCRACKEN 310 B 5 D00685 Disp: 12:10 Sick Perso
01-08-2024 12_10_29,7010993,30,GX78 PR: 8 - : @MOHO: ED >1230 MODBURY 96 H 2 D00684 Disp: 12:10 Discharge
01-08-2024 12_10_18,7010992,30,HI707 PR: 2 - : @NOARLUNGA HOSPITAL NOARLUNGA CENTRE 186 B 11 D00683 Disp: 12:10 HEALTH CAR
01-08-2024 12_10_18,7010991,30,HI707 PR: 2 - : @NOARLUNGA HOSPITAL NOARLUNGA CENTRE 186 B 11 D00683 Disp: 12:10 HEALTH CAR
01-08-2024 12_10_14,7010989,30,GG122 PR: 3 - : @NETLEY GROVE RETIREMENT VILLAGE NETLEY 129 D 6 D00681 Disp: 12:10 Falls
01-08-2024 12_10_12,7010988,30,AS122 PR: 2 - : @MARKET PLAZA ARCADE - ADELAIDE ADELAIDE 3 P 10 D00680 Disp: 12:10 Unconsciou
01-08-2024 12_09_38,7010987,30,F40 PR: 3 - : @BROMPTON PRIMARY SCHOOL RENOWN PARK 105 P 13 D00679 Disp: 12:09 Psychiatri
01-08-2024 12_06_56,7010984,10,MFS: WUDN24P_R MNPA34- STOP FOR INC 0047_FROM MINNIPA CAPTAIN . PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 12_06_56,7010983,10,MFS: WUDN24P_R MNPA34- STOP FOR INC 0047_FROM MINNIPA CAPTAIN . PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 12_06_54,7010982,10,MFS: WUDN24P_R MNPA34- STOP FOR INC 0047_FROM MINNIPA CAPTAIN . PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 12_04_29,7010980,30,OAK82 PR: 2 - SMITHFIELD 42 E 11 D00673 Disp: 12:04 OTHER EMER
01-08-2024 12_04_19,7010979,30,F78 PR: 8 - : @WARRINA COURT - CAMPBELLTOWN (46 MCSHANE ST) CAMPBELLTOWN 107 L 5 D00672 Disp: 12:04 OPD
01-08-2024 12_04_05,7010978,10,"MFS: *CFSRES INC0047 01/08/24 12:03 RESPOND PRIVATE ALARM, ALARM LEVEL: 1, 226 MCKENZIE RD MINNIPA,MAP:EP 384 1367,TG 013, == SMOKE ALARM, PASSAGE :MNPA34 WUDN24P_R :"
01-08-2024 12_04_03,7010977,10,"MFS: *CFSRES INC0047 01/08/24 12:03 RESPOND PRIVATE ALARM, ALARM LEVEL: 1, 226 MCKENZIE RD MINNIPA,MAP:EP 384 1367,TG 013, == SMOKE ALARM, PASSAGE :MNPA34 WUDN24P_R :"
01-08-2024 12_04_02,7010976,10,"MFS: *CFSRES INC0047 01/08/24 12:03 RESPOND PRIVATE ALARM, ALARM LEVEL: 1, 226 MCKENZIE RD MINNIPA,MAP:EP 384 1367,TG 013, == SMOKE ALARM, PASSAGE :MNPA34 WUDN24P_R :"
01-08-2024 12_03_53,7010974,30,GL81 PR: 2 - PETERBOROUGH SPT 1 L 8 D00671 Disp: 12:03 Abdominal
01-08-2024 12_02_45,7010972,30,N89 PR: 8 - : @FMC : 5D BEDFORD PARK 153 L 6 D00669 Disp: 12:02 TRANSFER
01-08-2024 12_00_10,7010970,30,N67 PR: 5 - : @BURNSIDE TOWN HALL TUSMORE 119 G 16 D00666 Disp: 12:00 Sick Perso
01-08-2024 11_56_56,7010969,20,"MFS: *CFSRES INC0045 01/08/24 11:56 RESPOND TRAINING/TEST ONLY, ALARM LEVEL: 1, : @MFS - PORT LINCOLN FIRE STATION ST ANDREWS TCE PORT LINCOLN,MAP:PLO 3 D8,TG C192 T182, ==TEST ONLY :PLI549 :"
01-08-2024 11_56_27,7010968,20,"MFS: *CFSRES INC0044 01/08/24 11:56 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, HARRISON RD DUDLEY PARK,MAP:ADL 105 M8,TG C166 T186, == 2 CAR MVA :APK369 :"
01-08-2024 11_56_26,7010967,20,"MFS: *CFSRES INC0044 01/08/24 11:56 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, HARRISON RD DUDLEY PARK,MAP:ADL 105 M8,TG C166 T186, :APK369 :"
01-08-2024 11_54_13,7010965,30,ME81 PR: 8 - : @MURRAY BRIDGE HOSPITAL MURRAY BRIDGE 350 E 10 D00663 Disp: 11:54 OPD
01-08-2024 11_53_23,7010964,30,HI ETC P2? THANKS
01-08-2024 11_52_53,7010963,30,SEA63 PR: 3 - SEAFORD MEADOWS 195 M 8 D00662 Disp: 11:52 Sick Perso
01-08-2024 11_52_09,7010962,30,GR72 Crew Welfare Check URGMSG
01-08-2024 11_50_45,7010959,30,GX77 PR: 5 - ALBERT PARK 104 H 6 D00660 Disp: 11:50 Falls
01-08-2024 11_50_39,7010958,30,RP62 PR: 2 - ELIZABETH EAST 52 D 15 D00658 Disp: 11:50 Psychiatri
01-08-2024 11_50_39,7010956,30,WY71 PR: 2 - WHYALLA NORRIE WYA 3 A 10 D00657 Disp: 11:50 Breathing
01-08-2024 11_49_58,7010954,30,GX88 PR: 8 - SALISBURY 71 F 3 D00655 Disp: 11:49 OPD
01-08-2024 11_49_57,7010953,30,PFD82 PR: 2 - : @VIRGINIA GARDENS CARAVAN PARK VIRGINIA 49 H 4 D00654 Disp: 11:49 Chest Pain
01-08-2024 11_49_27,7010951,30,GO81 PR: 2 - GOOLWA BEACH 307 H 11 D00653 Disp: 11:49 Abdominal
01-08-2024 11_47_38,7010950,30,M72 PR: 3 - LOWER MITCHAM 142 K 5 D00652 Disp: 11:47 Sick Perso
01-08-2024 11_45_27,7010949,30,ND1135 PR: 2 - : @EAST ADELAIDE SCHOOL - ST PETERS ST PETERS 119 A 2 D00650 Disp: 11:45 Falls
01-08-2024 11_44_05,7010947,30,AR81 PR: 8 - : @WALLAROO HOSPITAL (NYPHS) WALLAROO SWL 2 J 8 D00617 Disp: 11:27 OPD
01-08-2024 11_43_25,7010946,30,GX108 PR: 8 - GOLDEN GROVE 72 P 11 D00647 Disp: 11:43 Palliative
01-08-2024 11_42_23,7010943,30,MG76 PR: 3 - MOUNT GAMBIER MGB 4 A 2 D00645 Disp: 11:42 Falls
01-08-2024 11_41_47,7010942,30,HNC- PLEASE NOTIFY HNC OF CURRENT STATUS. THANKS 1300117362
01-08-2024 11_39_29,7010939,30,KA70 PR: 5 - NEW TOWN SKD 2 A 2 D00643 Disp: 11:39 Back Pain
01-08-2024 11_39_04,7010938,30,PP84 PR: 2 - : @CENTRO - PORT PIRIE PORT PIRIE SOUTH PPI 3 L 1 D00642 Disp: 11:38 Chest Pain
01-08-2024 11_38_40,7010937,30,PFD920 PR: 2 - GREENWITH 73 D 2 D00641 Disp: 11:38 Headache
01-08-2024 11_38_13,7010936,10,MFS: BALA24P - STOP FOR INC041_FROM SAPOL. PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 11_38_13,7010935,10,MFS: BALA24P - STOP FOR INC041_FROM SAPOL. PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 11_37_10,7010933,10,MFS: BALA44 _HAS BEEN PLACED OUT OF SERVICE FOR 60 MINUTES DUE TO INABILITY TO CREW FOR INC041. A DEFAULT UNIT HAS BEEN DISPATCHED.
01-08-2024 11_37_09,7010932,10,MFS: BALA44 _HAS BEEN PLACED OUT OF SERVICE FOR 60 MINUTES DUE TO INABILITY TO CREW FOR INC041. A DEFAULT UNIT HAS BEEN DISPATCHED.
01-08-2024 11_36_27,7010930,30,PA77 PR: 4 - : @FMC. MS35 NEO MANSELL 2.1KG > WCH SCBU BEDFORD PARK 153 L 6 D00589 Disp: 11:14 Retrieval
01-08-2024 11_36_10,7010929,30,WILL GET YOU BACK TO MT BARKER FOR CRIB
01-08-2024 11_34_23,7010927,30,MG71 PR: 5 - : @BOANDIK (CROUCH STREET) - MOUNT GAMBIER MOUNT GAMBIER MGB 4 A 4 D00636 Disp: 11:34 Back Pain
01-08-2024 11_34_15,7010926,30,PFD920 PR: 3 - PARAFIELD GARDENS 70 D 8 D00635 Disp: 11:34 Haemorrhag
01-08-2024 11_33_12,7010925,30,P928 PR: 3 - LARGS BAY 79 K 15 D00633 Disp: 11:33 Assault /
01-08-2024 11_32_45,7010924,30,PAR838 PR: 2 - HYDE PARK 130 J 7 D00632 Disp: 11:32 Unconsciou
01-08-2024 11_31_55,7010922,30,WL76 PR: 8 - : @NYPHS WALLAROO SWL 2 J 8 D00631 Disp: 11:31 OPD
01-08-2024 11_31_08,7010919,30,PFD82 PR: 2 - : CB 1140 MUNNO PARA DOWNS 32 D 16 D00629 Disp: 11:11 Convulsion
01-08-2024 11_30_57,7010918,30,EC7 PR: 6 - :EC7 MITCHELL PARK 141 K 15 D00628 Disp: 11:30 Falls
01-08-2024 11_30_55,7010917,30,BR67 PR: 8 - : BARA - BED TFR SALISBURY DOWNS 70 M 4 D00549 Disp: 10:57 Palliative
01-08-2024 11_29_29,7010915,30,PFD82 PR: 2 - : 19/13 SALISBURY 71 J 2 D00626 Disp: 11:29 Abdominal
01-08-2024 11_29_14,7010914,30,OAK820 PR: 2 - PARAFIELD GARDENS 70 E 13 D00625 Disp: 11:28 OTHER EMER
01-08-2024 11_28_49,7010913,30,PFD82 PR: 2 - PARAFIELD GARDENS 70 E 13 D00624 Disp: 11:28 OTHER EMER
01-08-2024 11_28_27,7010907,10,"ND PRIVATE ALARM, ALARM LEVEL: 1, : @BALAKLAVA PRIMARY SCHOOL LOT 95 WALLACE ST BALAKLAVA,MAP:SBK 1 G9,TG 104, == THERMAL ALARM BLD 16, RM 1 :BALA24P BALA44 :"
01-08-2024 11_27_19,7010906,30,EW67 PR: 9 - : @RAH: @RAH : STRETCHER 3 ADELAIDE 3 G 1 D00607 Disp: 11:22 Vehicle Mo
01-08-2024 11_25_40,7010902,30,OR81 PR: 3 - PEKINA D00615 Disp: 11:25 Psychiatri
01-08-2024 11_24_34,7010899,30,JA60 PR: 2 - SPALDING D00613 Disp: 11:24 Psychiatri
01-08-2024 11_24_33,7010896,30,F62 Crew Welfare Check URGMSG
01-08-2024 11_24_25,7010895,30,PA62 PR: 2 - :5/2 ROSEWATER 92 E 12 D00612 Disp: 11:23 Stroke (CV
01-08-2024 11_24_10,7010894,30,PAR62 Crew Welfare Check URGMSG
01-08-2024 11_24_10,7010893,30,OAK820 PR: 2 - : 19/13 SALISBURY 71 J 2 D00611 Disp: 11:22 Abdominal
01-08-2024 11_22_45,7010890,30,PA62 PR: 2 - : 19/13: CB 1120 SALISBURY 71 J 2 D00605 Disp: 11:22 Abdominal
01-08-2024 11_22_23,7010889,30,N82 PR: 2 - SEAFORD 205 H 2 D00604 Disp: 11:22 Sick Perso
01-08-2024 11_22_16,7010888,30,OH63 PR: 2 - : @SOUTHERN MONTESSORI SCHOOL OSULLIVAN BEACH 185 J 5 D00603 Disp: 11:22 Traumatic
01-08-2024 11_21_53,7010887,30,PL81 PR: 2 - PORT LINCOLN PLO 2 E 7 D00602 Disp: 11:21 Unconsciou
01-08-2024 11_21_46,7010886,30,LE1 PR: 2 - PORT ADELAIDE 5 F 11 D00601 Disp: 10:56 Diabetic P
01-08-2024 11_21_46,7010885,30,OH63 PR: 2 - SEAFORD 205 H 2 D00600 Disp: 11:21 Sick Perso
01-08-2024 11_20_29,7010884,30,N67 PR: 3 - : RAIZER: N67 NORTH PLYMPTON 129 C 8 D00597 Disp: 11:20 Falls
01-08-2024 11_19_10,7010882,30,PL72 PR: 2 - PORT LINCOLN PLO 2 E 7 D00595 Disp: 11:19 Unconsciou
01-08-2024 11_16_09,7010881,30,RP62 Call for Crib
01-08-2024 11_15_42,7010880,30,RN81 PR: 2 - : @RENMARK MEDICAL CENTRE RENMARK RMK 1 J 9 D00593 Disp: 11:15 Heart Prob
01-08-2024 11_15_27,7010879,30,PG81 PR: 5 - PORT AUGUSTA WEST PUG 2 A 2 D00592 Disp: 11:15 Sick Perso
01-08-2024 11_15_27,7010878,30,C82 PR: 3 - MEDINDIE 106 G 15 D00591 Disp: 11:15 Haemorrhag
01-08-2024 11_15_11,7010877,10,MFS: SHLG34- STOP FOR INC039_FROM MFS PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 11_15_11,7010876,10,MFS: SHLG34- STOP FOR INC039_FROM MFS PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 11_13_44,7010874,30,ST76 PR: 2 - : @MOUNT BARKER DISTRICT HOSPITAL MOUNT BARKER 173 A 14 D00588 Disp: 11:13 HEALTH CAR
01-08-2024 11_12_27,7010873,30,BV40 PR: 2 - SANDLETON D00587 Disp: 10:58 Chest Pain
01-08-2024 11_12_17,7010870,50,MS35 PR: 4 - : @FMC. MS35 NEO MANSELL 2.1KG > WCH SCBU BEDFORD PARK 153 L 6 D00584 Disp: 11:12 Retrieval
01-08-2024 11_11_59,7010869,30,GX1129 PR: 8 - : @LMH : 1B >1200 ELIZABETH VALE 61 N 11 D00541 Disp: 10:52 TRANSFER
01-08-2024 11_11_46,7010868,30,PA63 PR: 2 - : @DUNBAR HOMES INC - SALISBURY SALISBURY 71 F 3 D00582 Disp: 11:11 Unconsciou
01-08-2024 11_11_15,7010866,30,GR73 PR: 2 - : CB 1140 MUNNO PARA DOWNS 32 D 16 D00579 Disp: 11:11 Headache
01-08-2024 11_10_47,7010865,30,OAK920 PR: 2 - SALISBURY DOWNS 70 Q 5 D00578 Disp: 11:10 Stroke (CV
01-08-2024 11_10_15,7010864,30,OH63 PR: 3 - SEAFORD MEADOWS 195 M 8 D00577 Disp: 11:10 Sick Perso
01-08-2024 11_07_29,7010863,30,OH63 PR: 3 - MITCHELL PARK 141 K 15 D00575 Disp: 11:07 Falls
01-08-2024 11_05_17,7010859,10,"MFS: *CFSRES INC0039 01/08/24 11:05 RESPOND GRASS FIRE, ALARM LEVEL: 1, 1513 GOMERSAL RD KINGSFORD,MAP:MLR 178C 9776,TG 100, ==GRASSFIRE FIRE, NO ONE IN ATTENDANCE :AIRDESK4 SHLG34 :"
01-08-2024 11_05_17,7010858,10,"MFS: *CFSRES INC0039 01/08/24 11:05 RESPOND GRASS FIRE, ALARM LEVEL: 1, 1513 GOMERSAL RD KINGSFORD,MAP:MLR 178C 9776,TG 100, ==GRASSFIRE FIRE, NO ONE IN ATTENDANCE :AIRDESK4 SHLG34 :"
01-08-2024 11_02_53,7010855,30,MB81 PR: 2 - BLAKISTON 161 D 13 D00568 Disp: 11:02 Haemorrhag
01-08-2024 11_02_03,7010854,20,"MFS: *CFSRES INC0038 01/08/24 11:01 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : @TAB WARRADALE 486 MORPHETT RD WARRADALE,MAP:ADL 152 Q4,TG C170 T190, == CAR THROUGH FENCE, NIL ENTRAP :STM409 :"
01-08-2024 11_02_02,7010853,20,"MFS: *CFSRES INC0038 01/08/24 11:01 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : @TAB WARRADALE 486 MORPHETT RD WARRADALE,MAP:ADL 152 Q4,TG C170 T190, :STM409 :"
01-08-2024 11_01_47,7010852,30,W81 PR: 3 - WOODSIDE 137 B 4 D00565 Disp: 11:01 Falls
01-08-2024 11_01_38,7010850,30,PAR40 PR: 2 - : @ST PATRICKS SPECIAL SCHOOL - TOORAK GARDENS TOORAK GARDENS 119 C 16 D00563 Disp: 11:01 Convulsion
01-08-2024 11_00_48,7010849,30,GG63 PR: 2 - : @VICTORIA GROVE ESTATE - GLENSIDE GLENSIDE 131 C 1 D00561 Disp: 11:00 Chest Pain
01-08-2024 11_00_30,7010847,30,F112 PR: 2 - WEST BEACH 116 B 16 D00559 Disp: 11:00 Falls
01-08-2024 10_59_45,7010846,40,Hi. Can the person who has the Night DO folder with them please let me know so I can organize a time and place to pick it up. Unless it;s still at the unit. Please contact me on 0428139373 to let me know. Muchappreciated Adam.
01-08-2024 10_59_27,7010844,30,OAK63 PR: 2 - SALISBURY EAST 71 L 15 D00556 Disp: 10:59 Heart Prob
01-08-2024 10_59_19,7010843,30,GR72 PR: 2 - : @BLAIR ATHOL MEDICAL CLINIC BLAIR ATHOL 94 E 10 D00555 Disp: 10:53 Chest Pain
01-08-2024 10_58_49,7010842,30,WK71 PR: 2 - SANDLETON D00553 Disp: 10:58 Chest Pain
01-08-2024 10_58_48,7010839,30,WK71 PR: 2 - SANDLETON D00553 Disp: 10:58 Chest Pain
01-08-2024 10_58_29,7010838,30,GR72 PR: 2 - SALISBURY EAST 71 L 15 D00550 Disp: 10:58 Heart Prob
01-08-2024 10_56_15,7010837,20,MFS: CONTACT COMCEN
01-08-2024 10_56_14,7010836,30,WV62 PR: 2 - PORT ADELAIDE 5 F 11 D00548 Disp: 10:56 Diabetic P
01-08-2024 10_56_03,7010834,50,MS62 PR: 4 - : @MGHL MS62 RFDS ADULT > RAH ED: 1145 ETD MOUNT GAMBIER MGB 2 B 4 D00547 Disp: 10:55 Retrieval
01-08-2024 10_54_19,7010832,30,H705 PR: 2 - RIDGEHAVEN 84 P 13 D00543 Disp: 10:54 OTHER EMER
01-08-2024 10_53_14,7010831,30,OAK63 PR: 2 - : @BLAIR ATHOL MEDICAL CLINIC BLAIR ATHOL 94 E 10 D00542 Disp: 10:53 Chest Pain
01-08-2024 10_47_16,7010826,30,HB70 PR: 1 - : @BENSON RADIOLOGY - NURIOOPTA NURIOOTPA SNU 1 H 12 D00536 Disp: 10:46 Cardiac or
01-08-2024 10_47_02,7010824,30,GG66 PR: 5 - ABERFOYLE PARK 166 E 9 D00522 Disp: 10:41 Falls
01-08-2024 10_46_55,7010822,30,CA81 PR: 2 - CLARE SCL 1 M 14 D00533 Disp: 10:46 Unconsciou
01-08-2024 10_46_31,7010821,30,LB1 PR: 1 - : @BENSON RADIOLOGY - NURIOOPTA NURIOOTPA SNU 1 H 12 D00531 Disp: 10:46 Cardiac or
01-08-2024 10_46_31,7010820,30,BV81 PR: 1 - : @BENSON RADIOLOGY - NURIOOPTA NURIOOTPA SNU 1 H 12 D00532 Disp: 10:46 Cardiac or
01-08-2024 10_46_02,7010819,30,E72 PR: 2 - DAVOREN PARK 41 N 15 D00530 Disp: 10:45 OTHER EMER
01-08-2024 10_44_15,7010818,30,PAR62 PR: 2 - COWANDILLA 117 E 15 D00528 Disp: 10:44 Chest Pain
01-08-2024 10_44_08,7010817,30,F62 PR: 2 - : @AVEO - SEATON (CARISFIELD) SEATON 116 B 1 D00527 Disp: 10:43 Unconsciou
01-08-2024 10_40_45,7010816,30,WY81 PR: 3 - WHYALLA NORRIE WYA 3 D 12 D00521 Disp: 10:40 Falls
01-08-2024 10_40_30,7010815,30,EC73 PR: 6 - :EC73 HUNTFIELD HEIGHTS 186 F 15 D00520 Disp: 10:40 Sick Perso
01-08-2024 10_40_20,7010813,30,CA81 PR: 8 - : @HELPING HAND - CLARE (CARINYA) CLARE SCL 1 J 11 D00519 Disp: 10:40 OPD
01-08-2024 10_37_47,7010812,30,MU71 PR: 5 - MURRAY BRIDGE 350 K 12 D00517 Disp: 10:37 Sick Perso
